#EventID|Time|Latitude|Longitude|Depth/km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
usp2021mkqo|2021-06-26T14:09:20.654917|-17.670094|-66.016876|10.0|jroberto||USP|usp2021mkqo|mb|4.290431976|jroberto|Central Bolivia
usp2021mjvw|2021-06-26T03:42:27.7241|-23.260931|-71.099838|10.0|cleusa||USP|usp2021mjvw|mb|4.295808804|cleusa|Off Coast of Northern Chile
usp2021mjtr|2021-06-26T02:35:26.958533|-18.461039|-69.152679|120.2059326|cleusa||USP|usp2021mjtr|mb|4.802763758|cleusa|Northern Chile
usp2021mjqk|2021-06-26T00:56:20.772676|-35.065289|-99.754639|316.1167297|jroberto||USP|usp2021mjqk|mb|4.704966693|jroberto|Southeast of Easter Island
usp2021mjdp|2021-06-25T18:28:39.655449|39.091465|40.215649|10.0|cleusa||USP|usp2021mjdp|mb|5.065076192|cleusa|Turkey
usp2021mhzm|2021-06-25T03:15:21.433229|-25.243473|-70.114883|10.0|cleusa||USP|usp2021mhzm|mb|4.357922287|cleusa|Near Coast of Northern Chile
usp2021mhsh|2021-06-24T23:36:45.074774|-19.687117|-68.410477|118.7267761|jroberto||USP|usp2021mhsh|mb|4.493599612|jroberto|Chile-Bolivia Border Region
usp2021mhrf|2021-06-24T23:04:44.678967|35.019428|69.249435|17.11841965|cleusa||USP|usp2021mhrf|mb|4.804602799|cleusa|Hindu Kush Region, Afghanistan
usp2021mhre|2021-06-24T23:02:58.111906|-15.601727|-72.014435|165.5036469|cleusa||USP|usp2021mhre|mb|4.246826679|cleusa|Southern Peru
usp2021mhaw|2021-06-24T14:50:27.441653|-8.232347|-74.687866|163.6172638|cleusa||USP|usp2021mhaw|mb|4.436819403|cleusa|Peru-Brazil Border Region
usp2021mgpp|2021-06-24T09:07:25.284073|-55.170353|-125.735397|10.0|cleusa||USP|usp2021mgpp|mb|4.997532524|cleusa|Southern East Pacific Rise
usp2021mglh|2021-06-24T06:57:05.356972|-18.261290|120.271988|31.77500725|jroberto||USP|usp2021mglh|mb|5.339211934|jroberto|Western Australia
usp2021mgcw|2021-06-24T02:42:00.67757|-2.617170|127.843224|10.0|cleusa||USP|usp2021mgcw|mb|4.943956616|cleusa|Ceram Sea
usp2021mgck|2021-06-24T02:27:28.721579|-5.705260|-37.538383|0.0|jroberto||USP|usp2021mgck|mR|2.696126096|jroberto|Caraubas/RN
usp2021mgci|2021-06-24T02:24:56.327596|-6.027858|128.338989|353.0|cleusa||USP|usp2021mgci|mb|5.205147643|cleusa|Banda Sea
usp2021mfpa|2021-06-23T19:41:29.828756|-30.898926|-71.980125|10.0|jroberto||USP|usp2021mfpa|mb|4.676207699|jroberto|Near Coast of Central Chile
usp2021meuf|2021-06-23T09:11:44.214562|-22.535744|-66.418800|239.1994324|jroberto||USP|usp2021meuf|mb|4.16882641|jroberto|Jujuy Province, Argentina
usp2021mehu|2021-06-23T02:54:16.731698|-12.692169|-76.848373|51.0|cleusa||USP|usp2021mehu|mb|5.516686566|cleusa|Near Coast of Peru
usp2021medp|2021-06-23T00:47:05.063934|-58.237881|-63.851406|10.0|cleusa||USP|usp2021medp|mb|4.970891469|cleusa|Drake Passage
usp2021mdsr|2021-06-22T19:16:23.755033|-32.182236|-71.074684|51.0|cleusa||USP|usp2021mdsr|mb|5.122462045|cleusa|Near Coast of Central Chile
usp2021mdnf|2021-06-22T16:30:13.60746|-5.672547|-50.559883|0.0|jroberto||USP|usp2021mdnf|mR|3.378776965|jroberto|Parauapebas/PA
usp2021mczc|2021-06-22T09:23:04.806909|-22.426294|-70.369209|36.0|cleusa||USP|usp2021mczc|mb|4.148201265|cleusa|Near Coast of Northern Chile
usp2021mcth|2021-06-22T06:26:43.464017|13.374060|-90.242073|57.0|cleusa||USP|usp2021mcth|mb|5.082076962|cleusa|Near Coast of Guatemala
usp2021mcli|2021-06-22T02:25:15.570066|15.252800|-92.477394|106.0|cleusa||USP|usp2021mcli|mb|5.065630887|cleusa|Mexico-Guatemala Border Region
usp2021mcdb|2021-06-21T22:14:14.849238|36.066940|27.156231|10.0|cleusa||USP|usp2021mcdb|mb|5.167249543|cleusa|Dodecanese Islands, Greece
usp2021mbpf|2021-06-21T15:15:13.385805|-32.876610|-109.308685|10.0|cleusa||USP|usp2021mbpf|mb|4.960801446|cleusa|Southern East Pacific Rise
usp2021mavp|2021-06-21T05:20:01.739028|-52.965713|-46.671478|10.0|cleusa||USP|usp2021mavp|mb|4.937214817|cleusa|South Atlantic Ocean
usp2021matu|2021-06-21T04:24:54.574387|-28.262236|-67.317162|128.0|cleusa||USP|usp2021matu|mb|4.2607389|cleusa|La Rioja Province, Argentina
usp2021maom|2021-06-21T01:44:10.919333|18.784498|145.604965|222.0|cleusa||USP|usp2021maom|mb|4.728581546|cleusa|Mariana Islands
usp2021lzxj|2021-06-20T17:05:47.204788|-30.144043|-177.815491|10.0|cleusa||USP|usp2021lzxj|mb|5.876704679|cleusa|Kermadec Islands, New Zealand
usp2021lzlo|2021-06-20T11:08:22.847577|43.536190|142.785965|143.0|cleusa||USP|usp2021lzlo|mb|5.338718399|cleusa|Hokkaido, Japan Region
usp2021lyjz|2021-06-19T21:12:09.888092|-4.553681|102.518593|10.0|cleusa||USP|usp2021lyjz|mb|5.084185494|cleusa|Southern Sumatra, Indonesia
usp2021lyfo|2021-06-19T18:57:13.127938|16.526798|-92.169853|217.0|jroberto||USP|usp2021lyfo|mb|4.853502756|jroberto|Chiapas, Mexico
usp2021lxrt|2021-06-19T11:59:03.424883|-16.595533|173.233170|10.0|jroberto||USP|usp2021lxrt|mb|4.99457638|jroberto|Fiji Islands Region
usp2021lwad|2021-06-18T13:57:28.649276|8.711433|-82.843643|53.95059967|cleusa||USP|usp2021lwad|mb|4.73591816|scmag@seisMaster|Panama-Costa Rica Border Region
usp2021lvsk|2021-06-18T10:02:40.609805|53.350868|-160.035156|10.0|cleusa||USP|usp2021lvsk|mb|5.605933186|cleusa|South of Alaska
usp2021lvqh|2021-06-18T08:59:05.377175|-3.824757|-103.231133|10.0|cleusa||USP|usp2021lvqh|mb|4.530455528|cleusa|Central East Pacific Rise
usp2021lvib|2021-06-18T04:49:03.692971|-14.756736|-57.995625|0.0|jroberto||USP|usp2021lvib|mR|1.805729424|jroberto|Tangará da Serra/MT
usp2021lupr|2021-06-17T19:31:28.694532|-5.698431|-37.525703|0.0|jroberto||USP|usp2021lupr|MLv|2.055411521|jroberto|Caraubas/RN
usp2021ltil|2021-06-17T02:44:46.664352|-23.834970|-66.774857|211.9204559|jroberto||USP|usp2021ltil|mb|4.1220101|jroberto|Jujuy Province, Argentina
usp2021lsvo|2021-06-16T20:13:27.006715|-33.260204|-71.508049|28.0|cleusa||USP|usp2021lsvo|mb|4.576912523|cleusa|Near Coast of Central Chile
usp2021lryy|2021-06-16T08:48:58.687474|38.302616|93.874908|10.0|cleusa||USP|usp2021lryy|mb|5.179590005|cleusa|Qinghai, China
usp2021lrqw|2021-06-16T04:43:07.754024|-3.612159|129.564163|10.0|cleusa||USP|usp2021lrqw|mb|5.689785197|cleusa|Seram, Indonesia
usp2021lrio|2021-06-16T00:32:20.930358|-1.569562|-80.700645|35.0|cleusa||USP|usp2021lrio|mb|4.629508896|cleusa|Near Coast of Ecuador
usp2021lrap|2021-06-15T20:30:21.963228|-1.626204|-80.603752|10.0|cleusa||USP|usp2021lrap|mb|4.773154924|cleusa|Near Coast of Ecuador
usp2021lqzn|2021-06-15T19:57:36.189238|-2.779944|-39.553806|0.0|jroberto||USP|usp2021lqzn|mR|2.376484685|jroberto|Margem Cont. Itarema/CE
usp2021lqvy|2021-06-15T18:09:21.37|-11.193833|-40.415500|0.0|jroberto||USP|usp2021lqvy|mR|1.939733591|jroberto|Jacobina/BA
usp2021lqob|2021-06-15T14:10:01.399824|-3.933761|-76.537247|109.7815552|jroberto||USP|usp2021lqob|mb|4.456198319|jroberto|Northern Peru
usp2021lqnq|2021-06-15T13:57:35.41321|-33.924908|-72.161682|10.0|jroberto||USP|usp2021lqnq|mb|4.957247266|jroberto|Off Coast of Central Chile
usp2021lqfn|2021-06-15T09:52:04.769999|2.687667|-59.566333|0.0|jroberto||USP|usp2021lqfn|mR|3.52930323|jroberto|Guyana
usp2021lpnp|2021-06-15T00:47:50.386449|-14.681644|-72.483704|82.0|cleusa||USP|usp2021lpnp|mb|4.649845238|cleusa|Central Peru
usp2021lpgg|2021-06-14T21:05:28.996555|-1.204045|-81.064651|10.0|jroberto||USP|usp2021lpgg|mb|4.766840007|jroberto|Off Coast of Ecuador
usp2021lpeh|2021-06-14T20:05:25.052637|6.816056|-72.926178|179.0|jroberto||USP|usp2021lpeh|mb|4.623340325|jroberto|Northern Colombia
usp2021loxa|2021-06-14T16:25:36.044245|6.526605|-72.931572|160.0|jroberto||USP|usp2021loxa|mb|4.611431424|jroberto|Northern Colombia
usp2021lotm|2021-06-14T14:38:42.100487|7.714642|124.996422|10.0|cleusa||USP|usp2021lotm|mb|4.916915787|cleusa|Mindanao, Philippines
usp2021losu|2021-06-14T14:18:11.811706|-39.838058|-105.471313|52.55482101|cleusa||USP|usp2021losu|mb|4.757087548|cleusa|Southern East Pacific Rise
usp2021lokw|2021-06-14T10:15:42.377398|18.147875|-68.550575|87.48368073|cleusa||USP|usp2021lokw|mb|4.892673909|cleusa|Mona Passage
usp2021logl|2021-06-14T08:02:43.171365|10.552807|-58.541962|0.0|jroberto||USP|usp2021logl|mR|3.25176515|jroberto|Plataforma Continental/GY
usp2021load|2021-06-14T04:51:52.950145|-5.067478|-39.456818|0.0|jroberto||USP|usp2021load|mR|1.520325485|jroberto|Quixeramobim/CE
usp2021lnvy|2021-06-14T02:44:57.60857|12.878228|48.547379|10.0|cleusa||USP|usp2021lnvy|mb|5.403842919|cleusa|Eastern Gulf of Aden
usp2021lncv|2021-06-13T17:05:07.823781|-15.307549|-59.047791|0.0|jroberto||USP|usp2021lncv|mR|2.465600799|jroberto|Vale de Sao Domingos/MT
usp2021lmzd|2021-06-13T15:13:38.831946|13.298976|-86.133118|10.0|cleusa||USP|usp2021lmzd|mb|4.899260085|cleusa|Nicaragua
usp2021lmoh|2021-06-13T09:44:28.960995|-16.852972|-64.324768|0.0|jroberto||USP|usp2021lmoh|mR|3.041363348|jroberto|Central Bolivia
usp2021lmlr|2021-06-13T08:25:33.35|-27.115500|-44.755167|0.0|jroberto||USP|usp2021lmlr|mR|3.26045452|jroberto|Margem Cont. Blumenau/SC
usp2021lmjx|2021-06-13T07:31:39.055473|-16.069569|-71.520744|108.0963135|cleusa||USP|usp2021lmjx|mb|5.008280502|cleusa|Southern Peru
usp2021lmce|2021-06-13T03:37:07.381765|9.024711|-59.984161|0.0|jroberto||USP|usp2021lmce|mR|3.787189182|jroberto|Margem Continental-GY
usp2021lmca|2021-06-13T03:32:15.167207|2.285153|-59.515400|0.0|jroberto||USP|usp2021lmca|mR|3.357260279|jroberto|Guyana
usp2021lmaw|2021-06-13T02:58:17.751234|13.977156|-91.480087|103.6034927|cleusa||USP|usp2021lmaw|mb|4.980322228|cleusa|Near Coast of Guatemala
usp2021llxm|2021-06-13T01:14:50.496631|1.183106|124.798950|214.7234039|cleusa||USP|usp2021llxm|mb|4.842108204|cleusa|Minahassa Peninsula, Sulawesi
usp2021lklz|2021-06-12T06:18:27.707652|10.442520|-62.740440|10.0|cleusa||USP|usp2021lklz|mb|4.822562283|cleusa|Near Coast of Venezuela
usp2021lkky|2021-06-12T05:46:38.927041|-21.211763|-69.866562|62.08041382|cleusa||USP|usp2021lkky|mb|4.542837318|cleusa|Northern Chile
usp2021lkgq|2021-06-12T03:36:32.450337|-33.584084|-71.810593|57.22930908|cleusa||USP|usp2021lkgq|mb|4.963099821|cleusa|Near Coast of Central Chile
usp2021ljlu|2021-06-11T17:04:41.886069|-29.309187|-66.758018|42.0|jroberto||USP|usp2021ljlu|mb|4.079671046|jroberto|La Rioja Province, Argentina
usp2021lisy|2021-06-11T07:33:32.766546|23.990273|121.604698|50.97855377|cleusa||USP|usp2021lisy|mb|4.587777151|cleusa|Taiwan
usp2021liit|2021-06-11T02:23:46.206615|-0.255423|124.399483|125.0754929|cleusa||USP|usp2021liit|mb|5.608130352|cleusa|Southern Molucca Sea
usp2021licx|2021-06-10T23:27:01.151631|8.950701|-85.446213|10.0|cleusa||USP|usp2021licx|mb|5.361647324|cleusa|Off Coast of Costa Rica
usp2021lhkr|2021-06-10T14:16:09.72156|-27.135572|-63.384525|571.0|cleusa||USP|usp2021lhkr|mb|4.362827101|cleusa|Santiago Del Estero Prov., Argentina
usp2021lhfu|2021-06-10T11:46:10.351905|24.418293|101.916802|10.0|cleusa||USP|usp2021lhfu|mb|4.810969023|cleusa|Yunnan, China
usp2021lgyo|2021-06-10T08:06:39.0000|-11.187300|-40.516300|0.0|jroberto||USP|usp2021lgyo|MLv|1.265598942|jroberto|Jacobina/BA
usp2021lglv|2021-06-10T01:40:44.0000|-11.190700|-40.514600|0.0|jroberto||USP|usp2021lglv|MLv|1.255653144|jroberto|Jacobina/BA
usp2021lfmx|2021-06-09T13:05:56.976154|40.207047|142.362549|46.0|cleusa||USP|usp2021lfmx|mb|5.033002326|cleusa|Near East Coast of Honshu, Japan
usp2021leke|2021-06-08T22:34:25.369868|39.961586|142.185211|45.0|cleusa||USP|usp2021leke|mb|4.777145627|cleusa|Near East Coast of Honshu, Japan
usp2021leih|2021-06-08T21:35:48.584486|-39.259823|-74.995186|12.0|cleusa||USP|usp2021leih|mb|4.730554046|cleusa|Off Coast of Central Chile
usp2021ldwd|2021-06-08T15:29:01.109151|36.429295|143.096741|10.0|cleusa||USP|usp2021ldwd|mb|5.079327793|cleusa|Off East Coast of Honshu, Japan
usp2021ldnd|2021-06-08T10:56:37.178011|-5.123685|151.347244|139.0|cleusa||USP|usp2021ldnd|mb|5.372692534|cleusa|New Britain Region, P.N.G.
usp2021ldij|2021-06-08T08:31:24.422967|-16.639338|-50.845028|0.0|jroberto||USP|usp2021ldij|mR|2.315031643|jroberto|Ivolandia/GO
usp2021ldgt|2021-06-08T07:42:22.956387|-30.186283|-70.706337|82.0|cleusa||USP|usp2021ldgt|mb|4.574874749|cleusa|Chile-Argentina Border Region
usp2021ldgb|2021-06-08T07:21:47.387863|-16.548073|-73.882324|10.0|cleusa||USP|usp2021ldgb|mb|4.756632343|cleusa|Near Coast of Peru
usp2021ldbk|2021-06-08T05:00:35.491719|0.353609|123.559013|238.0|cleusa||USP|usp2021ldbk|mb|5.137768348|cleusa|Minahassa Peninsula, Sulawesi
usp2021lczv|2021-06-08T04:13:04.630629|-24.131767|-67.093658|242.0|cleusa||USP|usp2021lczv|mb|3.927006808|cleusa|Chile-Argentina Border Region
usp2021lcwk|2021-06-08T02:28:53.865129|1.024634|-62.270660|0.0|jroberto||USP|usp2021lcwk|mR|3.536293503|jroberto|Reg. de Rorainópolis/RR
usp2021lcmx|2021-06-07T21:41:10.414796|10.209197|126.553291|55.0|cleusa||USP|usp2021lcmx|mB|5.161801589|cleusa|Philippine Islands Region
usp2021lbyg|2021-06-07T14:17:23.650054|-44.310917|-16.108334|10.0|cleusa||USP|usp2021lbyg|mb|4.623037776|cleusa|Southern Mid Atlantic Ridge
usp2021lbqb|2021-06-07T10:08:09.317197|-4.058193|-40.042366|0.0|jroberto||USP|usp2021lbqb|mR|2.411358657|jroberto|Tejuçuoca/CE
usp2021lbfb|2021-06-07T04:34:50.97215|-20.337580|-39.840839|0.0|jroberto||USP|usp2021lbfb|mR|2.59859528|jroberto|Margem Continental/ES
usp2021lazd|2021-06-07T01:35:07.657013|-4.476557|-39.415012|0.0|jroberto||USP|usp2021lazd|mR|1.739186081|jroberto|Canindé/CE
usp2021laza|2021-06-07T01:32:11.0000|-11.183700|-40.521200|0.0|jroberto||USP|usp2021laza|MLv|1.02479167|jroberto|Jacobina/BA
usp2021lakm|2021-06-06T18:10:55.278875|33.962044|140.437531|10.0|cleusa||USP|usp2021lakm|mb|5.00991082|cleusa|Southeast of Honshu, Japan
usp2021lagf|2021-06-06T16:01:34.839362|50.139397|157.508881|10.0|cleusa||USP|usp2021lagf|mb|5.129661277|cleusa|Kuril Islands
usp2021kzyh|2021-06-06T12:02:15.355882|-23.714842|-66.636047|234.1012726|jroberto||USP|usp2021kzyh|mb|4.17914156|jroberto|Jujuy Province, Argentina
usp2021kzso|2021-06-06T09:07:35.619121|3.072061|126.580780|92.0|cleusa||USP|usp2021kzso|mb|4.966386016|cleusa|Talaud Islands, Indonesia
usp2021kzql|2021-06-06T08:03:19.990614|10.178710|126.312607|18.0|cleusa||USP|usp2021kzql|mb|4.878243138|cleusa|Philippine Islands Region
usp2021kzke|2021-06-06T04:54:22.956945|33.386238|46.180710|10.0|cleusa||USP|usp2021kzke|mb|4.839715815|cleusa|Iran-Iraq Border Region
usp2021kzjf|2021-06-06T04:24:24.90733|-0.914927|-81.392975|10.0|cleusa||USP|usp2021kzjf|mb|4.60324306|cleusa|Off Coast of Ecuador
usp2021kzdm|2021-06-06T01:30:42.448779|-1.227705|-14.885981|10.0|jroberto||USP|usp2021kzdm|mb|5.089125109|jroberto|North of Ascension Island
usp2021kyzs|2021-06-05T23:36:57.0000|-13.060700|-39.558600|0.0|jroberto||USP|usp2021kyzs|mR|1.712250094|jroberto|Amargosa/BA
usp2021kyom|2021-06-05T17:55:58.035167|33.105293|-115.532997|6.0|jroberto||USP|usp2021kyom|mb|5.120593322|jroberto|Southern California
usp2021kxlc|2021-06-05T03:05:19.736471|-34.604687|-73.501488|35.2286911|jroberto||USP|usp2021kxlc|mb|5.309221521|jroberto|Off Coast of Central Chile
usp2021kxca|2021-06-04T22:29:57.091431|-8.955213|-74.418411|139.0218048|jroberto||USP|usp2021kxca|mb|4.350722397|jroberto|Peru-Brazil Border Region
usp2021kwsx|2021-06-04T17:54:06.597957|-7.874754|-74.487396|160.8852539|jroberto||USP|usp2021kwsx|mb|4.291187888|jroberto|Peru-Brazil Border Region
usp2021kwms|2021-06-04T14:46:24.660182|-21.447767|-70.482506|52.0|cleusa||USP|usp2021kwms|mb|4.96681467|cleusa|Near Coast of Northern Chile
usp2021kwlw|2021-06-04T14:21:12.694673|-5.701775|-37.535088|0.0|jroberto||USP|usp2021kwlw|mR|1.9789867|jroberto|Caraubas/RN
usp2021kwks|2021-06-04T13:45:11.72748|0.071351|126.571991|21.0|cleusa||USP|usp2021kwks|mb|4.996026863|cleusa|Northern Molucca Sea
usp2021kvzw|2021-06-04T08:17:00.530416|42.132835|-126.311379|10.0|cleusa||USP|usp2021kvzw|mb|5.228182718|cleusa|Off Coast of Oregon
usp2021kvzb|2021-06-04T07:52:41.72975|41.887726|-126.502701|17.0|cleusa||USP|usp2021kvzb|mb|5.362969804|cleusa|Off Coast of N. California
usp2021kvxr|2021-06-04T07:10:37.980675|-21.279676|-66.672104|248.3160095|jroberto||USP|usp2021kvxr|mb|3.769939213|jroberto|Southern Bolivia
usp2021kvrx|2021-06-04T04:15:59.243457|-10.463358|-44.188702|0.0|jroberto||USP|usp2021kvrx|mR|2.447875341|jroberto|Julio Borges/PI
usp2021kvnv|2021-06-04T02:11:33.610093|-24.864107|-64.529434|43.0|cleusa||USP|usp2021kvnv|mb|4.280302562|cleusa|Salta Province, Argentina
usp2021kuwf|2021-06-03T17:17:36.403933|9.895411|-69.849213|10.0|jroberto||USP|usp2021kuwf|mb|4.7471673|jroberto|Venezuela
usp2021kuvy|2021-06-03T17:09:35.223131|-15.681494|-75.775642|64.69495392|cleusa||USP|usp2021kuvy|mb|4.397799074|cleusa|Near Coast of Peru
usp2021kujp|2021-06-03T10:56:04.073555|3.543770|-32.300400|10.0|cleusa||USP|usp2021kujp|mb|4.772888713|cleusa|Central Mid Atlantic Ridge
usp2021kuic|2021-06-03T10:09:56.513529|0.163815|126.415459|31.0|cleusa||USP|usp2021kuic|mB|6.06367716|cleusa|Northern Molucca Sea
usp2021ktzr|2021-06-03T05:55:17.919599|34.608482|97.964653|10.0|cleusa||USP|usp2021ktzr|mb|5.031917214|cleusa|Qinghai, China
usp2021ktjh|2021-06-02T21:38:08.686155|-5.686431|-37.525749|0.0|jroberto||USP|usp2021ktjh|mR|1.618257168|jroberto|Caraubas/RN
usp2021kskk|2021-06-02T09:03:12.443287|9.573512|-61.387726|10.0|jroberto||USP|usp2021kskk|mb|3.59851934|jroberto|Near Coast of Venezuela
usp2021kqwc|2021-06-01T12:42:03.49672|-21.430567|-66.820625|225.82724|cleusa||USP|usp2021kqwc|mB|5.387829703|cleusa|Southern Bolivia
usp2021kqtl|2021-06-01T11:20:55.792886|4.945988|-82.672722|10.0|cleusa||USP|usp2021kqtl|mB|5.465672652|cleusa|South of Panama
usp2021kqcn|2021-06-01T02:48:44.072278|-30.552761|-67.767281|52.22092056|cleusa||USP|usp2021kqcn|mb|4.835554799|cleusa|San Juan Province, Argentina
usp2021kpte|2021-05-31T22:04:42.581512|33.235340|142.604034|10.0|cleusa||USP|usp2021kpte|mb|5.072416881|cleusa|Off East Coast of Honshu, Japan
usp2021kpel|2021-05-31T14:38:57.125149|28.584131|-43.756996|10.0|cleusa||USP|usp2021kpel|mb|4.761118206|cleusa|Northern Mid Atlantic Ridge
usp2021kpca|2021-05-31T13:25:40.213234|-39.487206|-72.903450|10.0|cleusa||USP|usp2021kpca|mb|4.423848073|cleusa|Central Chile
usp2021koxt|2021-05-31T11:15:51.637759|-17.515293|-69.970970|10.0|jroberto||USP|usp2021koxt|mb|4.402639483|jroberto|Peru-Bolivia Border Region
usp2021kopi|2021-05-31T06:59:50.139877|62.282867|-148.249481|32.94902039|cleusa||USP|usp2021kopi|mb|6.009334318|cleusa|Central Alaska
usp2021kobn|2021-05-31T00:01:09.398513|-18.191566|-69.708275|116.0046921|cleusa||USP|usp2021kobn|mb|4.588228032|cleusa|Northern Chile
usp2021knvf|2021-05-30T20:51:07.157817|-16.034977|-73.747948|49.0|cleusa||USP|usp2021knvf|mb|4.672989646|cleusa|Near Coast of Peru
usp2021knob|2021-05-30T17:14:28.005202|-24.279022|-115.822212|10.0|cleusa||USP|usp2021knob|mb|5.115757403|cleusa|Southern East Pacific Rise
usp2021kngu|2021-05-30T13:33:27.404517|27.132812|140.048019|509.162262|cleusa||USP|usp2021kngu|mB|5.381509881|cleusa|Bonin Islands, Japan Region
usp2021kmra|2021-05-30T05:35:11.009999|7.957000|-60.637167|0.0|jroberto||USP|usp2021kmra|mR|3.375208075|jroberto|Guyana
usp2021kmkc|2021-05-30T02:06:02.741702|-17.111078|-66.138481|0.0|jroberto||USP|usp2021kmkc|mR|3.223562625|jroberto|Central Bolivia
usp2021klep|2021-05-29T10:10:36.173064|42.305172|142.608780|10.0|cleusa||USP|usp2021klep|mb|4.984234731|cleusa|Hokkaido, Japan Region
usp2021klck|2021-05-29T09:04:15.482902|-17.404634|-69.903000|10.0|jroberto||USP|usp2021klck|mb|4.349952068|jroberto|Peru-Bolivia Border Region
usp2021kkng|2021-05-29T01:25:15.305425|0.988867|120.226219|39.40576553|cleusa||USP|usp2021kkng|mb|5.093130603|cleusa|Minahassa Peninsula, Sulawesi
usp2021kkmn|2021-05-29T01:02:41.877076|36.441711|141.700714|10.0|cleusa||USP|usp2021kkmn|mb|5.33986307|cleusa|Near East Coast of Honshu, Japan
usp2021kkje|2021-05-28T23:21:03.424388|36.360889|142.067657|10.0|cleusa||USP|usp2021kkje|mb|5.445139315|cleusa|Off East Coast of Honshu, Japan
usp2021kkfq|2021-05-28T21:33:44.799526|-2.735129|-39.516243|0.0|jroberto||USP|usp2021kkfq|mR|2.105706385|jroberto|Margem Continental/CE
usp2021kjxk|2021-05-28T17:24:36.383501|-7.077150|-55.448395|0.0|jroberto||USP|usp2021kjxk|mR|2.507867707|jroberto|Novo Progresso/PA
usp2021kjuz|2021-05-28T16:10:45.128727|6.627747|-73.095421|173.8030701|jroberto||USP|usp2021kjuz|mb|4.620168879|jroberto|Northern Colombia
usp2021kjdp|2021-05-28T07:24:14.794378|36.465916|70.117966|199.0|cleusa||USP|usp2021kjdp|mB|5.258867646|cleusa|Hindu Kush Region, Afghanistan
usp2021khtj|2021-05-27T13:06:08.187753|34.478168|99.309616|10.0|cleusa||USP|usp2021khtj|mB|5.033757302|cleusa|Qinghai, China
usp2021kgtw|2021-05-27T00:12:25.512889|-19.078793|-69.057739|106.0|cleusa||USP|usp2021kgtw|mb|4.596298176|cleusa|Northern Chile
usp2021kgfr|2021-05-26T17:02:14.817513|-19.242493|-40.858330|0.0|jroberto||USP|usp2021kgfr|MLv|1.712374972|jroberto|Pancas/ES
usp2021kgau|2021-05-26T14:34:03.052018|-2.790729|-39.549309|0.0|jroberto||USP|usp2021kgau|MLv|1.930998445|jroberto|Margem Continental/CE
usp2021kfwa|2021-05-26T12:10:31.90306|-14.573417|-75.230591|50.0|cleusa||USP|usp2021kfwa|mb|4.394350598|cleusa|Near Coast of Peru
usp2021kdpg|2021-05-25T06:28:48.851449|-33.892998|-70.280174|107.0|cleusa||USP|usp2021kdpg|mb|4.709054536|cleusa|Chile-Argentina Border Region
usp2021kdhl|2021-05-25T02:31:23.117236|-42.809147|-75.804985|10.0|cleusa||USP|usp2021kdhl|mb|5.063602521|cleusa|Off Coast of Southern Chile
usp2021kdaf|2021-05-24T22:52:18.491732|6.659695|-71.471077|10.0|jroberto||USP|usp2021kdaf|mb|4.204468826|jroberto|Northern Colombia
usp2021kbiz|2021-05-24T01:01:24.932456|28.425694|-44.456150|10.0|jroberto||USP|usp2021kbiz|mb|4.860243462|jroberto|Northern Mid Atlantic Ridge
usp2021kbef|2021-05-23T22:37:42.956028|12.119650|-87.055992|10.0|cleusa||USP|usp2021kbef|mb|5.066879108|cleusa|Near Coast of Nicaragua
usp2021kawh|2021-05-23T18:37:08.986058|-23.802393|-67.135712|193.9748688|jroberto||USP|usp2021kawh|mb|4.779194309|jroberto|Chile-Argentina Border Region
usp2021kade|2021-05-23T08:58:27.467259|-59.211521|-25.551329|10.0|cleusa||USP|usp2021kade|mb|5.354977976|cleusa|South Sandwich Islands Region
usp2021jzus|2021-05-23T04:41:31.888777|14.803716|119.690559|10.0|cleusa||USP|usp2021jzus|mb|4.782862004|cleusa|Luzon, Philippines
